Year,TM,real_team_id,HITTERS,INJ,AB,SO vlhp,BB v lhp,HIT v lhp,OB v lhp,TB v lhp,HR v lhp,BP v lhp,CL v lhp,DP v lhp,SO v rhp,BB v rhp,HIT v rhp,OB v rhp,TB v rhp,HR v rhp,BP v rhp,CL v rhp,DP v rhp,STEALING,STL,SPD,B,H,CA,1B,2B,3B,SS,LF,CF,RF,FIELDING,rml_team_id
2015,LA(N),15,"Ellis,A",,181,8,30,13.7,44.7,33.1,4.5,8,-1,20,22,19,14.9,34.9,18.9,0.8,0,-9,23,-/- (---),E,9,C,C,302,,,,,,,,"c-3(-2)e2,T-2(pb-1)",2
2015,NY(A),19,"Ellsbury,J*",,452,21,8,22.3,33.3,24.5,0.3,0,-4,12,12,6,23.5,32.5,27.7,0.5,0,-4,12,*2-6/- (17-13),A,17,D,C,,,,,,,200,,cf-2(0)e0,4
2015,TB,28,"Elmore,J",,141,0,16,25,41,33.5,0.6,1,2,28,22,4,6,9.9,13,2.3,w,2,33,"5,6/10 (13-6)",E,13,D,C,,523,412,450,428,411,,,1b-5e23 3b-4e50 2b-4e12 ss-4e28 lf-4(+2)e11,23
2015,TOR,30,"Encarnacion,E",,528,24,19,17.1,39,31.9,4.3,6,-8,16,9,18,20.4,41.4,46.2,6.4,8,-5,17,5/- (13-6),D,11,D,C,,309,,,,,,,1b-3e9,26
2015,KC,13,"Escobar,A",,612,4,6,23,32,29.8,1.3,w,6,15,2,0,22,25,28.3,1,w,6,16,"*5,6/- (17-12)",B,16,A,B,,,,,114,,,,ss-1e14,23
2015,MIN,18,"Escobar,E+",,409,25,0,23.3,24.3,43,4.8,8,7,17,18,7,21.3,29.3,38.3,0.5,0,7,15,7/9 (13-4),D,13,D,C,,,318,335,310,506,,,ss-3e10 lf-5(+1)e6 2b-3e18 3b-3e35,3
2015,WASH,31,"Escobar,Y",,535,7,9,31.8,43.8,32.2,0.2,0,-7,30,1,9,32.8,44.8,39.5,0.6,0,-7,31,4/12 (13-5),E,11,D,B,,,,408,,,,,3b-4e8,9
2015,WASH,31,"Espinosa,D+",,367,29,13,19.6,35.6,28.8,2,4,-12,12,37,4,15.3,22.3,29.3,2.5,4,-5,14,"4,6/- (14-6)",C,14,B,D,,325,104,226,312,425,,,2b-1e4 3b-2e26 1b-3e25 ss-3e12 lf-4(+1)e25,6
2015,LA(N),15,"Ethier,A*",,395,38,1,14.6,17.5,18.5,0,w,-5,23,13,12,28.5,42.5,45.2,2.3,4,-5,19,6/10 (13-3),D,12,D,C,,,,,,306,,306,rf-3(-1)e6 lf-3e6,23
2015,LA(A),14,"Featherston,T",,154,53,12,10.1,26.1,17.1,0,w,-1,16,30,0,3.4,7.5,8.3,0.8,0*,0,20,"*2-8,12/- (15-13)",C,14,B,D,,,213,310,360,,,,2b-2e13 3b-3e10 ss-3e60,25
2015,TEX,29,"Fielder,P*",,613,15,7,20.3,31.3,32.2,2.8,4,0,25,0,8,36.5,48.5,48.6,2.8,4,0,24,-/- (---),E,10,D,C,,430,,,,,,,1b-4e30,26
2015,BAL,4,"Flaherty,R*",,267,42,0,10.1,13.1,24,0.7,1*,0,27,36,13,10.8,26.8,21.2,2.8,2,-1,19,-/- (---),E,12,C,D,,408,304,326,320,410,,410,2b-3e4 ss-3e20 1b-4e8 3b-3e26 rf-4(+1)e10 lf-4e10,10
2015,NY(N),20,"Flores,W",,483,8,0,31.4,33.4,64.3,7.4,8,-4,25,2,0,24.1,26.1,31,1.5,1,-4,25,7/- (3-1),E,11,D,C,,,404,,425,,,,ss-4e25 2b-4e4,17
2015,CHI(A),6,"Flowers,T",,331,34,10,22.6,36.6,38.1,3,w,1,13,41,4,17.5,25.5,23.5,1.8,2,1,18,"4,6/- (3-1)",E,9,D,D,305,425,,,,,,,"c-3(0)e5,T-4(pb-6) 1b-4e25",27
2015,TB,28,"Forsythe,L",,540,14,12,25.6,42.7,56.6,5.2,8,-4,18,18,11,25.6,41.7,30.5,0.4,0,-8,19,*7/- (16-6),C,13,D,C,,321,210,310,,,,,2b-2e10 1b-3e21 3b-3e10,22
2015,CHI(N),7,"Fowler,D+",,596,20,13,33.8,48.8,44.6,2,2,-15,6,29,18,12.3,32.3,24.1,1.3,2,-3,5,*3-5/- (17-12),A,15,C,D,,,,,,,304,,cf-3(0)e4,1
2015,PHI,22,"Franco,M",,304,23,19,10.3,32.3,27.7,5.8,7,-2,16,6,5,31,39,52.8,3,3,-12,16,2/- (20-6),E,10,D,C,,305,,222,,,,,3b-2e22 1b-3e5,23
2015,PHI,22,"Francoeur,J",,326,32,1,23.5,25.5,34,1.8,0,-13,27,21,1,25.2,27.2,44.6,4.8,5,-12,27,"2-6,11/- (3-1)",E,11,D,D,,,,,,315,,215,rf-2(-3)e15 lf-3e15,26
2015,TB,28,"Franklin,N+",,101,46,12,2.6,14.6,5.2,0,w*,0,30,56,3,3.7,6.7,13.9,3,5*,0,32,3/- (20-6),E,14,D,D,,530,412,,448,,,,2b-4e12 1b-5e30 ss-4e48,14
2015,CIN,8,"Frazier,T",,619,26,1,22.2,25.2,66.3,11.7,8*,0,26,19,8,19.9,29.9,39.7,3.8,5,-5,22,"*2-6,11/12 (15-10)",B,14,C,C,,,,220,,,,,3b-2e20,19
2015,ATL,3,"Freeman,F*",,416,37,24,11.7,38.7,24.1,1.5,w,5,11,17,12,23.8,38.8,42.2,4,8,6,17,3/- (15-6),D,11,D,C,,206,,,,,,,1b-2e6,16
2015,LA(A),14,"Freese,D",,424,20,16,19.8,41.8,33.8,3,6,2,16,29,4,20.6,30.6,32.8,1.5,2,2,21,4/12 (13-5),E,9,D,C,,,,413,,,,,3b-4e13,22
2015,OAK,21,"Fuld,S*",,290,24,13,1.2,16.2,4.8,1.2,2*,0,14,13,11,12.5,25.5,24.5,0.8,w,1,14,"*2-5,12/- (17-12)",B,15,B,C,,,,,,108,208,208,cf-2(-2)e8 lf-1e8 rf-2e8,21
2015,TEX,29,"Gallo,J*",,108,84,3,5.9,8.9,22.1,5.4,8*,0,4,56,18,9.8,27.8,28.7,4.2,8,0,6,*5/- (20-11),C,10,D,D,,,,459,,407,507,,lf-4(-1)e7 3b-4e59 cf-5e7,10
2015,PHI,22,"Galvis,F+",,559,10,0,29.2,30.2,29.2,0,w,-4,17,18,4,23.2,28.2,27.6,0.3,0,-4,16,*4/- (19-6),B,14,A,C,,,216,,219,,,,ss-2e19 2b-2e16,16
2015,CHI(A),6,"Garcia,A",,553,27,8,29.3,40.3,34.8,1,1,-9,19,29,4,22.5,29.5,26.8,1,1,-9,19,*2-6/9 (15-7),C,13,D,D,,,,,,,,404,rf-4(0)e4,15
2015,ATL,3,"Garcia,A",,191,9,0,34,34,74.3,11.8,8,-11,34,17,0,25.6,25.6,44.3,3.2,5,-10,34,-/- (---),E,11,D,C,,,,441,,405,,,3b-4e41 lf-4(+1)e5,17
2015,NY(A),19,"Gardner,B*",,571,23,15,25.9,42.8,37.5,1,0,-9,11,23,14,19.6,35.6,27.9,2,2,-9,11,"*4,6/- (18-12)",A,17,A,B,,,,,,102,202,,lf-1(-1)e2 cf-2e2,20
2015,HOU,12,"Gattis,E",,566,8,0,19.1,20.1,35.5,2.3,3,-6,21,26,4,19.6,24.6,39.5,4,7,-5,20,6/- (3-1),E,10,D,C,,,,,,520,,,lf-5(0)e20,21
2015,MIL,17,"Gennett,S*",,375,34,0,0,2,0,0,w*,0,26,14,0,28.3,30.3,39.2,0.8,0,-6,26,"4,5/9-12 (13-1)",E,14,D,C,,,312,,,,,,2b-3e12,17
2015,LA(A),14,"Giavotella,J",,453,7,14,18.4,33.4,31.4,1.6,w,7,14,3,4,27.7,32.7,42.7,1.8,w,7,16,4/- (13-6),E,12,B,B,,,416,,588,,,,2b-4e16 ss-5e88,16
2015,LA(A),1,"Gillaspie,C*",,237,45,0,14.5,15.5,23.3,0,w,-3,13,17,2,20,23,31.5,0.8,0,-5,13,4-6/- (3-1),E,10,D,C,,425,571,439,,,,,3b-4e39 1b-4e25 2b-5e71,25
2015,MIA,16,"Gillespie,C",,145,14,7,36.4,43.4,46.9,0,w,6,25,13,7,25.9,32.8,42.6,0.8,1,6,28,"*4,5/- (18-11)",C,14,D,D,,,,,,218,318,218,cf-3(+1)e18 rf-2e18 lf-2e18,6
2015,TOR,30,"Goins,R*",,376,29,9,15.4,25.4,24.5,0.3,0,1,24,18,13,22.3,36.3,35.2,2.8,w,1,22,4/- (13-6),E,14,B,C,,,108,337,212,425,,425,2b-1e8 ss-2e12 lf-4(+2)e25 3b-3e37 rf-4e25,11
2015,ARIZ,2,"Goldschmidt,P",,567,29,18,36.5,55.5,59.8,6.4,8,-7,7,25,23,26.4,50.4,48.5,4.6,8,-7,12,"*4,5/- (18-11)",A,16,D,D,,105,,,,,,,1b-1e5,4
2015,KC,1,"Gomes,J",,225,41,27,9.5,39.5,21.1,3.8,6,3,9,46,10,11.5,24.5,16.3,0.3,0,4,19,6/12 (13-5),E,11,D,D,,,,,,503,,503,lf-5(+1)e3 rf-5e3,25
2015,CLE,9,"Gomes,Y",,363,50,0,13.5,17.5,25.8,2,w,-3,24,31,0,18.5,22.5,34.5,3,5,-6,24,-/- (---),E,11,D,D,201,,,,,,,,"c-2(-1)e1,T-6(pb-3)",1
2015,HOU,1,"Gomez,C",,435,16,12,13.2,28.2,19.6,2,2,10,8,24,5,22.8,30.8,38.2,1.8,1,11,9,"*2-8,11,12/- (15-13)",B,16,B,D,,,571,,,,211,,cf-2(-2)e11 2b-5e71,27
2015,MIL,17,"Gomez,H",,127,33,0,10.8,13.8,28.6,1.1,1*,0,4,44,0,10.3,13.3,20.5,0,w*,0,4,-/- (---),E,14,B,D,,,208,331,352,525,,,2b-2e8 3b-3e31 ss-3e52 lf-5(+2)e25,25
2015,LA(N),15,"Gonzalez,A*",,571,8,5,31,38,44.7,1.8,2,-1,29,18,10,19.5,31.5,37.8,4.5,7,-1,27,5/- (3-1),E,9,D,C,,107,,,,,,,1b-1e7,3
2015,COL,10,"Gonzalez,C*",,554,32,0,10.8,10.8,18.3,2.5,3,-6,19,24,8,25.3,33.3,60.5,9.8,8,-8,17,2/- (20-6),E,15,C,C,,,,,,,,208,rf-2(-3)e8,12
2015,HOU,12,"Gonzalez,M+",,344,12,6,28.3,36.3,45.3,3.2,4,-6,19,30,0,26.5,28.5,36.3,1.8,2,-7,21,"*3-6/9,10 (15-6)",D,13,A,C,,307,314,321,317,415,,,ss-3e17 1b-3e7 3b-3e21 lf-4(+1)e15 2b-3e14,5
2015,KC,13,"Gordon,A*",,354,24,12,21.5,41.5,33.4,3,6,5,0,27,15,18.2,41.2,29,2,4,5,0,"2-5/8-10,12 (13-3)",D,13,D,D,,,,,,100,,,lf-1(-4)e0,13
2015,MIA,16,"Gordon,D*",,615,7,0,44,45,52.7,0.6,1,-6,9,10,0,37.7,38.7,46.8,0.9,w,-6,9,"*2,6-8/- (18-15)",AA,17,A,C,,,106,,,,,,2b-1e6,13
2015,DET,11,"Gose,A*",,485,50,11,10.7,22.6,21,0,w,-1,20,34,10,25.3,36.3,41.8,2.4,w,-13,17,"*2-6,12/- (17-13)",A,17,B,D,,,,,,,205,,cf-2(-2)e5,11
2015,ARIZ,2,"Gosewisch,T",,128,16,11,4.2,17.2,6.7,0,w*,0,10,11,4,15.9,21.8,26.5,2,w,6,11,4-6/- (13-11),D,9,D,C,201,,,,,,,,"c-2(-2)e1,T-4(pb-2)",21
2015,ARIZ,1,"Gosselin,P",,106,4,18,24.6,46.6,40.3,0.5,0,0,16,7,6,33.5,43.5,54.5,2.5,3,0,20,"2-5,12/- (13-11)",D,13,D,C,,,325,433,,408,,,2b-3e25 3b-4e33 lf-4(+2)e8,11
2015,LA(N),15,"Grandal,Y+",,355,31,20,23.9,44.9,25.1,0.4,0,-8,19,25,24,10.4,35.5,20.9,3.2,5,-4,19,6/- (3-1),E,9,D,D,201,415,,,,,,,"c-2(0)e1,T-4(pb-3) 1b-4e15",14
2015,NY(N),20,"Granderson,C*",,580,48,15,8.9,26.9,17,0.8,1*,0,3,21,20,19,42,33.5,3.3,6,2,3,"*2-5,12/- (15-11)",C,14,D,D,,,,,,,406,206,rf-2(+2)e6 cf-4e6,23
2015,NY(A),19,"Gregorius,D*",,525,12,6,21.8,31.8,29.2,1.4,w,-7,8,10,4,26.6,34.6,34.6,1.2,0,-7,8,"4,5/- (13-6)",D,14,B,D,,,,,114,,,,ss-1e14,18
2015,STL,27,"Grichuk,R",,323,37,0,22.9,25.9,51,5,8,-6,23,48,8,24.5,35.5,55.5,4.5,8,-5,10,*2-5/- (15-11),C,14,D,D,,,,,,206,306,206,lf-2(0)e6 cf-3e6 rf-2e6,14
2015,LA(N),15,"Guerrero,A",,219,29,0,17.9,19.9,27.6,2.6,4,1,26,31,0,15.2,17.2,35.7,5.2,8,1,27,2/- (20-6),E,11,D,D,,,,410,,514,,,lf-5(+2)e14 3b-4e10,6
2015,SEA,26,"Gutierrez,F",,171,29,5,32.2,41.2,65.4,8.5,8,-10,16,52,10,19.7,33.7,66.4,13.5,8*,0,9,-/- (---),E,12,D,D,,,,,,305,,305,lf-3(-1)e5 rf-3e5,13
2015,TB,28,"Guyer,B",,332,17,8,20.3,42.3,32.9,2,4,-2,8,7,3,21.6,38.6,33.5,1.3,w,-3,9,*4-6/- (16-12),B,15,C,C,,,,,,202,302,302,lf-2(-2)e2 rf-3e2 cf-3e2,16
2015,SD,24,"Gyorko,J",,421,22,9,25.7,36.7,38.9,2.6,5,-2,22,30,4,18.2,24.2,28.3,3.2,6,-2,23,7/- (3-1),E,11,D,D,,425,404,,407,,,,2b-4e4 ss-4e7 1b-4e25,19
2015,CIN,8,"Hamilton,B+",,412,26,1,21.4,22.4,31.8,1.6,2,-9,8,11,6,16,22,17.8,0.6,w,-8,7,*4-8/- (20-16),AA,17,A,C,,,,,,,100,,cf-1(-2)e0,10
2015,TEX,29,"Hamilton,J*",,170,38,4,17.3,21.3,39.7,5.4,8,-4,1,39,4,23.1,27.1,36.6,3.5,5,-7,0,-/- (---),E,11,D,D,,,,,,307,,307,lf-3(-2)e7 rf-3e7,25
2015,BOS,5,"Hanigan,R",,174,13,13,27.3,45.3,38.8,0,w,-5,21,22,15,14.9,34.8,23.5,2.6,w,-5,20,-/- (---),E,10,D,C,203,,,,,,,,"c-2(-1)e3,T-8(pb-2)",4
2015,BAL,4,"Hardy,J",,411,25,0,13.9,13.9,19.3,1.8,w,5,24,20,4,16.1,20.1,23,1.2,1,5,23,-/- (---),E,11,D,C,,,,,207,,,,ss-2e7,7
2015,WASH,31,"Harper,B*",,521,24,27,27.5,56.5,51.6,3.8,6,-9,11,18,28,27.3,57.3,64.3,10.5,8,-9,11,7/- (13-6),C,14,D,D,,,,,,,308,208,rf-2(-4)e8 cf-3e8,13
2015,PIT,23,"Harrison,J",,418,8,5,32.4,40.4,43.8,1.8,w,-13,9,12,1,30.5,34.5,46.8,2,w,-14,10,"*2-8,12/10,11 (15-9)",C,14,C,C,,,313,326,,325,,325,3b-3e26 2b-3e13 rf-3(-1)e25 lf-3e25,6
2015,NY(A),19,"Headley,C+",,580,16,7,27,37,35.6,0.2,0,1,23,27,10,19.7,32.7,25.5,1,0,1,23,"4,6/- (3-1)",E,13,D,D,,426,,325,,,,,3b-3e25 1b-4e26,14
2015,MIA,16,"Hechavarria,A",,470,10,11,35.2,47.2,47,1,2,-7,24,10,0,28,29,39,1.8,w,-7,31,6/- (16-6),C,14,B,C,,,,,112,,,,ss-1e12,4
2015,SD,24,"Hedges,A",,137,28,1,5.3,8.3,12.4,1.1,2*,0,17,35,4,5.6,11.5,8.4,0.9,2,6,16,-/- (---),E,9,C,C,202,,,,,,,,"c-2(0)e2,T-10(pb-1)",4
2015,PHI,22,"Hernandez,C+",,405,21,10,32.9,43.9,40.3,0,w,-1,10,19,10,21,32,29.5,0.8,w,-1,10,"*5,6/- (19-13)",A,15,B,C,,,213,337,417,,,,2b-2e13 ss-4e17 3b-3e37,3
2015,LA(N),15,"Hernandez,E",,202,21,9,45.1,56.1,82.3,4,6,-1,11,25,0,23.4,25.4,26.6,1,2,-1,26,"2-7,11/- (3-1)",E,12,D,D,,,304,437,427,306,306,306,cf-3(0)e6 2b-3e4 ss-4e27 lf-3e6 3b-4e37 rf-3e6,2
2015,MIL,17,"Herrera,E+",,256,29,0,14.3,14.3,32.8,3,3*,0,17,37,7,22.1,29.1,33.2,1,1,-3,14,6/- (15-6),C,13,D,D,,,317,327,,404,,504,3b-3e27 2b-3e17 lf-4(+2)e4 rf-5e4,18
2015,CHI(N),7,"Herrera,J+",,126,23,0,26.5,26.5,43.9,0,w,6,24,14,0,12.8,12.8,17,1.1,1,6,24,*5/- (20-11),C,13,A,C,,,217,317,407,,,,2b-2e17 3b-3e17 ss-4e7,20
2015,PHI,22,"Herrera,O*",,495,35,2,32.8,37.8,44.8,1.6,w,-9,10,29,3,32,38,42.5,0.8,0,-9,9,*3-7/- (15-12),B,15,B,C,,,,,,,307,,cf-3(+1)e7,17
2015,MIN,18,"Herrmann,C*",,103,33,11,0,15,0,0,w*,0,4,52,3,9.9,16.9,23.3,1.3,1*,0,5,-/- (---),E,11,D,D,401,425,,,,,,409,"c-4(0)e1,T-20(pb-0) 1b-4e25 rf-4(0)e9",15
2015,STL,27,"Heyward,J*",,547,22,13,26.6,40.7,31.8,0.3,0,-12,17,5,8,30.5,39.6,44.9,1.8,2,-12,19,*7/- (19-12),A,15,D,C,,,,,,,303,103,rf-1(-4)e3 cf-3e3,26
2015,MIN,18,"Hicks,A+",,352,29,11,28.1,40.1,43.7,5.2,8,-9,13,9,9,18.9,28.9,26.6,0.8,0,-9,15,"*5,6/- (18-12)",B,14,C,C,,,,,,202,202,202,cf-2(-2)e2 rf-2e2 lf-2e2,9
2015,ARIZ,2,"Hill,A",,313,22,10,16.4,27.4,23.5,0.5,0,5,20,4,13,14.5,28.5,22.9,0.8,1,5,19,*7/- (18-11),B,13,D,C,,,408,420,,,,,2b-4e8 3b-4e20,7
2015,STL,27,"Holliday,M",,229,19,26,16.1,47.2,24.9,1.8,3,6,20,14,18,23.5,46.6,39.4,2.1,w,7,23,6/- (13-6),D,10,D,C,,,,,,407,,,lf-4(+1)e7,5
2015,BOS,5,"Holt,B*",,454,35,18,30.2,49.2,43.1,0,w,2,10,15,9,23.8,33.8,36.2,1.3,w,3,10,4/- (18-6),C,14,C,C,,413,313,319,342,303,403,303,2b-3e13 3b-3e19 rf-3(+1)e3 1b-4e13 ss-3e42 lf-3e3 cf-4e3,10
2015,KC,13,"Hosmer,E*",,599,12,8,27.9,36.9,37.4,0.6,1,-7,20,13,11,30.5,42.5,45.8,2.7,5,-6,19,6/- (14-6),C,14,C,B,,104,,,,,,525,1b-1e4 rf-5(+1)e25,9
2015,PHI,22,"Howard,R*",,467,57,2,2.8,6.8,10.6,2.6,3*,0,19,33,2,18.6,22.6,39.8,4,7,-3,22,-/- (---),E,9,D,C,,409,,,,,,,1b-4e9,22
2015,COL,10,"Hundley,N",,366,32,1,31.4,33.3,47.8,2.3,w,-11,21,14,6,31.4,38.3,48.8,2.1,3,-11,21,"*2-6/9,10 (15-6)",D,10,D,C,301,,,,,,,,"c-3(0)e1,T-9(pb-0)",26
2015,MIN,18,"Hunter,T",,521,27,2,16.2,20.2,30.9,4.3,7,7,20,13,7,15.9,24.9,27.1,2.5,5,7,19,"5,6/8-10 (13-3)",D,13,D,C,,,,,,,,407,rf-4(-2)e7,7
2015,LA(A),14,"Iannetta,C",,272,25,28,10.1,39.1,21.5,3.8,7,-3,20,38,17,5.8,23.8,14.6,1.8,2*,0,25,"5,6/- (3-1)",E,10,D,D,304,525,,,,,,,"c-3(+1)e4,T-2(pb-2) 1b-5e25",7
2015,DET,11,"Iglesias,J",,416,0,15,37.2,55.2,51.3,1.8,w,-14,19,0,0,32.1,35.1,37.1,0.6,w,-17,24,"*2-6,12/11 (15-10)",C,12,B,B,,,,,116,,,,ss-1e16,9
2015,ARIZ,2,"Inciarte,E*",,524,0,0,18,20,22,0,w,4,15,0,2,36.6,40.6,45.8,0.2,0,4,15,"*2-5,11,12/- (17-13)",A,16,B,B,,,,,,108,208,108,rf-1(-3)e8 lf-1e8 cf-2e8,15
2015,KC,13,"Infante,O",,440,9,0,16.1,16.1,29.8,0,w,13,21,10,0,14.7,14.7,28.8,1.3,w,13,21,"4,5/11 (13-5)",E,12,C,C,,,214,,,,,,2b-2e14,27
2015,CHI(N),1,"Jackson,A",,491,29,2,27.3,30.3,38.6,2.5,4,-2,6,29,6,24,31,37.1,1.8,w,-2,5,*3-8/- (15-13),B,15,C,D,,,,,,306,306,306,cf-3(0)e6 rf-3e6 lf-3e6,22
2015,TB,28,"Jaso,J*",,185,35,15,19.5,35.5,25.1,0,w,6,23,17,19,24.7,44.7,40.9,1.4,2,5,20,"5,6/8,10 (13-3)",E,12,D,C,,,,,,416,,,lf-4(+2)e16,1
2015,STL,27,"Jay,J*",,210,5,11,3.1,25.1,3.1,0,w,-2,26,13,2,15,28,19.4,1.2,w,-11,29,"2-7,11,12/- (3-1)",E,12,C,C,,,,,,302,302,302,cf-3(+2)e2 lf-3e2 rf-3e2,3
2015,CLE,1,"Johnson,C",,243,29,0,39.3,40.3,47.7,2.4,w,-6,19,46,3,15.9,19.8,29.5,2.7,w,-5,19,7/- (13-6),D,11,D,D,,407,,427,,,,,1b-4e7 3b-4e27,16
2015,NY(N),1,"Johnson,K*",,310,44,4,26.5,30.5,34,2.5,4,-2,14,29,5,21.3,26.3,34.1,3.5,6,-2,22,6/- (13-6),E,12,D,D,,427,314,465,488,413,,413,2b-3e14 lf-4(+1)e13 1b-4e27 3b-4e65 rf-4e13 ss-4e88,16
2015,CHI(A),6,"Johnson,M*",,100,44,9,7.9,20.9,7.9,0,w,-5,0,34,9,21.5,34.5,26,0,w,-7,0,"*2-6,9/11 (15-11)",C,16,B,D,,,416,,,,,,2b-4e16,13
2015,BAL,4,"Jones,A",,546,36,0,22.3,25.3,39.5,3.5,5,-5,29,9,1,24,28,40.5,3.8,7,-5,33,4/- (15-6),D,14,D,C,,,,,,,104,,cf-1(-4)e4,15
2015,NY(A),19,"Jones,G*",,144,19,10,4.4,14.4,10.8,1,0*,0,2,33,2,17.5,19.5,28.3,3,3,-10,3,-/- (---),E,11,D,D,,418,,,,504,,504,rf-5(+1)e4 1b-4e18 lf-5e4,25
2015,BAL,4,"Joseph,C",,320,27,1,18.8,21.8,30.4,2.4,4,11,17,19,11,13.3,26.3,24.7,1.8,3,10,15,-/- (---),E,10,C,C,203,418,,,,,,,"c-2(-1)e3,T-3(pb-2) 1b-4e18",18
2015,LA(A),14,"Joyce,M*",,247,49,11,0,14,0,0,w*,0,18,28,14,7.1,24,14.3,0.9,1,1,18,"2-9,11/- (3-1)",E,10,D,C,,,,,,403,,,lf-4(0)e3,3
2015,PIT,23,"Kang,J",,421,30,12,17.5,37.5,25.5,2.3,5,-4,17,20,4,28.3,40.3,45.4,3,5,-4,20,3-6/11 (13-7),C,13,D,D,,,,314,431,,,,ss-4e31 3b-3e14,5
2015,SD,24,"Kemp,M",,596,18,9,23.3,34.3,42.3,4,8,9,22,28,5,22.3,29.3,36.2,2.8,5,9,21,*5/- (19-6),B,13,D,D,,,,,,,,409,rf-4(-2)e9,22
2015,LA(N),15,"Kendrick,H",,464,15,3,29,33,34.2,0.6,0,12,29,12,5,30.3,36.3,38,0.8,1,12,29,6/- (15-6),C,13,D,C,,,308,,,,,,2b-3e8,14
2015,TB,28,"Kiermaier,K*",,505,26,1,24.1,26.1,33.2,0.8,0,-4,16,13,2,27,30,45.7,1,1,-4,16,"*5,6/- (19-13)",B,15,C,C,,,,,,,106,106,cf-1(-4)e6 rf-1e6,11
2015,DET,11,"Kinsler,I",,624,0,6,31.8,38.8,54,3,w,0,18,6,7,30.1,38.1,40,0.6,0,0,18,"*2-5,12/- (15-11)",C,14,C,B,,,114,,,,,,2b-1e14,17
2015,CLE,9,"Kipnis,J*",,565,23,3,23.4,29.4,35.9,0.6,0,-6,7,10,12,35.8,50.8,50.3,0.3,0,-6,6,"*3,6,7/12 (15-9)",B,15,B,C,,,310,,,,,,2b-3e10,9
2015,NY(N),20,"Lagares,J",,441,24,0,26.2,28.2,42.9,1.6,1,7,14,14,0,23.5,25.5,32.5,2,w,7,14,"*4,5/- (16-6)",C,14,C,C,,,,,,,203,203,cf-2(-2)e3 rf-2e3,11
2015,ARIZ,2,"Lamb,J*",,350,52,14,10.8,25.8,15.3,1.5,1,-7,9,30,9,25.2,35.2,33.7,0,0,-13,13,7/- (13-6),D,13,D,C,,425,,313,,,,,3b-3e13 1b-4e25,16
2015,CHI(A),6,"Laroche,A*",,429,57,0,5.8,7.9,7.9,0,w,-1,21,33,17,13,32,23,1.9,3,-1,15,-/- (---),E,10,D,D,,304,,,,,,,1b-3e4,18
2015,OAK,21,"Lawrie,B",,562,20,3,28.6,33.6,44.1,3.5,6,-6,12,33,2,22.4,26.4,31.9,1,1,-6,12,6/- (14-6),D,14,C,D,,,424,328,,,,,3b-3e28 2b-4e24,9
2015,COL,10,"Lemahieu,D",,564,13,15,31.3,46.3,36.7,1.3,w,-2,25,14,7,30.4,37.5,43.9,2.5,w,-2,27,*7/- (19-12),A,15,C,B,,,110,,,,,,2b-1e10,21
2015,BOS,5,"Leon,S+",,114,50,0,0,2,0,0,w*,0,26,19,6,19.5,27.5,19.5,0,w,-10,24,3-8/- (3-1),E,9,A,C,204,,,565,,,,,"c-2(-3)e4,T-1(pb-1) 3b-5e65",2
2015,MIL,17,"Lind,A*",,502,23,7,15.7,22.6,26.4,0,w,8,9,15,14,23,37,39,3.4,5,7,8,-/- (---),E,10,D,C,,405,,,,,,,1b-4e5,15
2015,CLE,9,"Lindor,F+",,390,14,8,33,41,50.5,2.1,4,1,22,15,4,32.5,36.5,44.4,1.8,2,1,24,*7/- (19-11),B,15,A,B,,,,,117,,,,ss-1e17,1
2015,WASH,31,"Lobaton,J+",,136,34,14,0,16,0,0,w*,0,27,37,10,9.4,21.4,12.8,0.9,2,6,30,-/- (---),E,9,D,D,307,,,,,,,,"c-3(0)e7,T-1(pb-4)",13
2015,TB,28,"Loney,J*",,361,0,2,19.1,22.1,24.8,0.3,0,0,27,0,2,32.3,35.3,42.2,2.3,w,0,27,"2-5,12/6,8 (13-4)",D,8,D,C,,311,,,,,,,1b-3e11,14
2015,TB,28,"Longoria,E",,604,17,7,36.8,45.8,55.8,4,8,-10,17,22,7,21,30,31.8,1.5,3,-10,19,3/- (15-6),D,13,D,C,,,,110,,,,,3b-1e10,26
2015,BAL,4,"Lough,D*",,134,35,0,7.6,10.6,7.6,0,w,6,0,33,0,11.5,14.5,20.5,2.3,2,6,0,"*2-6,11,12/7-10 (15-4)",D,14,B,D,,,,,,202,302,302,lf-2(0)e2 cf-3e2 rf-3e2,25
2015,HOU,12,"Lowrie,J+",,230,10,22,16.1,41.1,35.9,4.4,8,-3,10,17,6,12.1,21.1,22.8,1.6,2,-2,12,2/- (20-6),E,12,D,C,,,,411,417,,,,3b-4e11 ss-4e17,7
2015,MIL,17,"Lucroy,J",,371,14,7,21.5,29.5,33.4,2.3,w,5,32,8,14,22.9,37.8,36,1.8,0,4,28,2/- (20-6),E,11,D,B,303,410,,,,,,,"c-3(+1)e3,T-9(pb-0) 1b-4e10",20
2015,BAL,4,"Machado,M",,633,16,12,18.8,31.8,29.3,2.8,5,0,18,9,14,24.8,39.8,42,4.2,8,0,17,*4-6/- (16-12),A,15,B,C,,,,120,356,,,,3b-1e20 ss-3e56,11
